horaEjecucion,tiempo(segundos),dcache_load_misses,dcache_loads,L1_dcache_stores,LLC_loads,instructions,cache_misses,all_per_cache,cache_references,branches,per_cpu
11:11:25.691086869,0.25,65939,1745237,1962565,954684,28958410,6844186,81945,2.974,2755772,1566340,99.64
11:11:27.557635827,0.25,64883,1729622,984487,471893,54871250,9280563,155600,3.690,4216399,1996303,99.66
11:11:29.453301795,0.25,66037,1707102,980240,458114,58261449,12250884,236581,4.030,5870253,2576282,99.65
11:11:31.331207182,0.25,69897,1840776,2063552,897972,34812082,8880823,119307,3.283,3634068,1835090,99.63
11:11:33.252070523,0.25,75615,2120568,901550,421090,29146717,6664336,84607,3.125,2707023,1501823,99.70
11:11:35.128594347,0.25,72354,1794313,932659,431078,28991518,6767050,82768,3.019,2741377,1542638,99.72
11:11:37.007706827,0.25,76157,2048443,859040,402305,29260046,6983067,84211,2.968,2836848,1567985,99.23
11:11:38.875920948,0.25,69041,1772152,958905,450417,28043162,6826215,81517,2.962,2752301,1555588,99.76
11:11:40.779313231,0.25,68906,1813236,1045908,487057,30364774,6945432,85406,3.039,2809902,1572864,99.54
11:11:42.656687002,0.25,757226,13541226,39919960,17833285,216595145,39824445,508948,3.144,16185980,7709168,99.68
11:11:44.521567613,0.25,175746,4283097,2031069,898064,69549449,14901099,208794,3.347,6239040,3232981,99.61
11:11:46.396905550,0.25,317867,6654988,2469999,1051470,70887065,15357571,214348,3.309,6477326,3205304,99.32
11:11:48.270039033,0.25,303389,6214310,2019282,931667,68059329,14566686,204714,3.348,6115198,3009316,98.34
11:11:50.121599481,0.25,167938,4355518,5198437,2234327,27804331,6578167,78557,2.967,2647759,1511243,99.51
11:11:51.970682215,0.25,71689,1868546,2012621,992247,30403141,6807368,80625,2.963,2721323,1527939,99.74
11:11:53.814616817,0.25,69863,1806585,905920,436491,63600281,10714658,198077,3.925,5047063,2294523,99.75
11:11:55.684754792,0.25,71092,1883678,913561,419597,59783864,11380497,225283,4.090,5508571,2366270,99.66
11:11:57.546519614,0.25,65877,1741469,898726,419507,27763280,6477104,81655,3.088,2644612,1455778,99.67
11:11:59.428490701,0.25,76450,1936779,918151,426410,30979609,7254649,89610,3.056,2932311,1645511,99.09
11:12:01.324361015,0.25,82504,2121067,1703646,813781,27216104,6386482,76474,2.989,2558929,1446875,99.58
11:12:03.253559222,0.25,425843,8598285,10997035,2913237,30230808,7077702,90587,3.164,2863354,1584275,99.55
11:12:05.155079032,0.25,64928,1739149,1004095,476651,30561098,7012986,84945,3.017,2815259,1573798,99.58
11:12:07.013063355,0.25,68823,1769655,944733,452619,25427972,6235397,75061,2.987,2512558,1414370,99.69
11:12:08.899207946,0.25,64637,1714638,986998,469423,28747651,6748025,83127,3.052,2724003,1529472,99.54
11:12:10.786019300,0.25,68113,1779148,996588,452356,32894775,7399675,96709,3.227,2997254,1640111,99.65
11:12:12.676714144,0.25,145642,2992815,914161,434757,32630330,7299247,94644,3.165,2990379,1619686,99.71
11:12:14.552694425,0.25,211230,4137218,975312,438592,27759413,6881982,83994,3.019,2782009,1544746,99.64
11:12:16.436648244,0.25,75188,1914691,1170169,514571,29967850,7344123,87513,2.972,2944633,1604039,99.74
11:12:18.300038854,0.25,78270,2028785,1944388,961334,34198892,8502018,98437,2.785,3534314,1927053,99.67
11:12:20.183905861,0.25,72860,1856998,2038421,1007723,30434717,7092129,90259,3.103,2909145,1592831,99.71
11:12:22.060951057,0.25,63619,1673245,1046949,486630,126632319,27533274,553921,4.324,12809405,5928168,98.05
11:12:24.003750849,0.25,210915,8796959,3106431,994186,63643218,12508937,239707,4.020,5962154,2642403,99.28
11:12:25.868400965,0.25,63253,1723239,895458,419128,37073832,8169161,112690,3.259,3457581,1882414,99.74
11:12:27.734975633,0.25,71794,1872175,874397,398963,34164748,7575986,97101,3.154,3078720,1688489,99.55
11:12:29.582867196,0.25,72293,1889111,1197620,477700,65328355,16221356,233061,3.125,7458621,3443956,99.66
11:12:31.437379254,0.25,70363,1874869,2677721,1050037,27915646,6550315,79881,3.007,2656342,1475617,99.59
11:12:33.305678286,0.25,74528,1884568,1013913,497164,30484852,7134631,87809,3.022,2905747,1588620,99.54
